date,code,entry,exit,stop,target,pnl_pct,R,exit_reason,hit_stop,hit_target,entered,gate_on,preset,theme_cap,gate_lookback_N,gate_universe,lookback_days
2025-10-22,000321,104841.29343780797,104134.95168651837,101696.05463467372,111131.77104407645,-0.006737247587550994,-0.22457491958503295,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-10-22,000043,100626.14101144177,,97607.35678109851,106663.70947212828,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-11,000399,82867.19630978406,86046.60273715915,80381.18042049053,87839.2280883711,0.03836749122643714,1.278916374214568,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-11,000081,69742.7698989946,70223.83126895533,67650.48680202475,73927.33609293427,0.006897652196169365,0.22992173987231185,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-11,000181,51373.72694303099,52720.06037984054,49832.51513474006,54456.150559612855,0.0262066530291353,0.8735551009711771,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-11,000104,69203.59657839319,67127.48868104139,67127.48868104139,73355.81237309678,-0.030000000000000086,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-11,000301,79155.31480065727,80937.3026023614,76780.65535663755,83904.63368869672,0.022512547719528774,0.7504182573176246,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-11,000176,65890.25499864471,,63913.547348685366,69843.6702985634,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-11,000168,97577.29321877527,,94649.974422212,103431.9308119018,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-11,000317,51276.165828833095,54352.73577856308,49737.8808539681,54352.73577856308,0.06000000000000002,1.9999999999999953,TARGET,False,True,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-11,000005,123082.73229445962,,119390.25032562584,130467.6962321272,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-11,000162,175100.23858932225,,169847.23143164258,185606.2529046816,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-12,000241,62359.81572674171,60489.02125493946,60489.02125493946,66101.40467034622,-0.030000000000000065,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-12,000140,94769.14361403682,94938.61991063438,91926.0693056157,100455.29223087903,0.001788306722363013,0.05961022407876691,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-12,000214,95466.68830866663,96948.30486441508,92602.68765940663,101194.68960718664,0.015519722973504941,0.5173240991168297,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-12,000102,83889.11164530787,,81372.43829594864,88922.45834402635,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-12,000142,87379.77540913929,,84758.3821468651,92622.56193368764,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-12,000043,93883.39741357967,91066.89549117228,91066.89549117228,99516.40125839446,-0.03000000000000001,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-12,000317,55157.27652195023,,53502.55822629172,58466.71311326725,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-12,000375,63392.953933532786,63941.45050925638,61491.1653155268,67196.53116954476,0.008652327138733549,0.2884109046244511,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-12,000020,95099.67139755005,97035.55265006283,92246.68125562354,100805.65168140305,0.020356340080504833,0.6785446693501594,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-12,000211,75539.49438395309,,73273.3095524345,80071.86404699027,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-13,000219,102040.79819333089,,98979.57424753097,108163.24608493075,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-13,000253,124188.1136893252,,120462.47027864544,131639.4005106847,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-13,000046,84916.1846907158,87191.75016798434,82368.69914999433,90011.15577215876,0.02679778284383205,0.8932594281277335,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-13,000031,57685.60008218067,,55955.032079715245,61146.73608711151,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-13,000269,79295.02893042631,80097.56529161698,76916.17806251353,84052.7306662519,0.010120891208638221,0.3373630402879414,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-13,000348,90530.13321030681,87814.2292139976,87814.2292139976,95961.94120292523,-0.030000000000000034,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-13,000375,64897.35212318337,,62950.43155948787,68791.19325057438,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-13,000214,98957.81439158414,,95989.07995983661,104895.2832550792,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-13,000043,96015.00896929942,,93134.55870022044,101775.9095074574,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-13,000200,80540.25503462068,81038.536428642,78124.04738358206,85372.67033669793,0.0061867372260879985,0.2062245742029329,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-14,000253,123752.962798124,,120040.37391418028,131178.14056601145,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-14,000075,53234.534433825116,,51637.498400810364,56428.60649985463,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-14,000307,72815.8386117717,,70631.36345341855,77184.78892847801,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-14,000138,82210.77231978899,82639.7580474288,79744.44915019532,87143.41865897633,0.005218120637172865,0.1739373545724288,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-14,000158,87492.50014625708,88167.3631322468,84867.72514186936,92742.05015503251,0.007713380973930138,0.25711269913100415,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-14,000020,101209.62472212128,107282.20220544857,98173.33598045765,107282.20220544857,0.06000000000000011,2.000000000000005,TARGET,False,True,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-14,000375,64374.84500607113,64977.61310621515,62443.599655889,68237.3357064354,0.009363410507429846,0.31211368358099445,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-14,000043,95588.25909192655,92720.61131916875,92720.61131916875,101323.55463744215,-0.030000000000000058,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-14,000399,87234.15013470914,,84617.12563066787,92468.1991427917,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-14,000301,87944.72640448829,87833.90997621763,85306.38461235364,93221.40998875759,-0.0012600690547489276,-0.042002301824964144,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-17,000301,88666.38330907958,87654.18592456971,86006.39180980719,93986.36630762437,-0.011415796457846707,-0.38052654859488944,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-17,000114,56752.54690924393,60157.69972379857,55049.970501966614,60157.69972379857,0.060000000000000074,2.0000000000000044,TARGET,False,True,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-17,000258,173265.38356617693,,168067.42205919162,183661.30658014756,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-17,000199,83667.90709279318,81157.86988000938,81157.86988000938,88687.98151836077,-0.029999999999999947,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-17,000329,66036.87372933309,,64055.767517453096,69999.08615309309,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-17,000277,68357.67860413018,66306.94824600627,66306.94824600627,72459.139320378,-0.030000000000000072,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-17,000392,89939.36580582723,89331.64227937473,87241.18483165241,95335.72775417687,-0.006757035932013639,-0.22523453106712146,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-17,000112,85875.72637684997,83299.45458554447,83299.45458554447,91028.26995946097,-0.02999999999999995,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-17,000399,81485.82958906358,,79041.25470139166,86374.9793644074,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-17,000317,50035.67139657581,,48534.601254678535,53037.81168037036,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-18,000200,83872.85409275211,,81356.66846996955,88905.22533831724,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-18,000223,74660.83962688148,,72421.01443807504,79140.49000449438,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-18,000127,236687.5747588274,,229586.94751606256,250888.82924435704,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-18,000392,92189.63845128602,,89423.94929774744,97721.01675836318,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-18,000399,81388.00858629013,,78946.36832870143,86271.28910146754,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-18,000248,54223.626700508095,57477.04430253858,52596.91789949285,57477.04430253858,0.06000000000000003,2.0,TARGET,False,True,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-18,000144,75400.30244593641,,73138.29337255831,79924.3205926926,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-18,000069,103572.75176689612,,100465.56921388923,109787.1168729099,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-18,000162,170519.40892854988,167616.40703295273,165403.8266606934,180750.57346426288,-0.017024466093555055,-0.5674822031185028,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-18,000193,69801.27505398297,,67707.23680236348,73989.35155722195,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-19,000350,72375.71362349801,,70204.44221479307,76718.25644090789,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-19,000175,66854.84675196113,64849.20134940229,64849.20134940229,70866.13755707881,-0.03000000000000008,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-19,000209,75968.97416906912,80527.11261921327,73689.90494399704,80527.11261921327,0.06000000000000004,2.0,TARGET,False,True,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-19,000120,55830.94672211636,56979.55996509202,54156.018320452866,59180.80352544334,0.020573056887116345,0.6857685629038777,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-19,000323,66362.4016342554,66461.62331466899,64371.529585227734,70344.14573231072,0.0014951490297237826,0.049838300990792776,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-19,000392,90015.215396113,,87314.7589342296,95416.12831987978,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-19,000121,55704.85072074703,,54033.70519912462,59047.14176399186,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-19,000077,100692.46579310026,,97671.69181930725,106734.01374068628,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-19,000069,97254.88402384643,94337.23750313104,94337.23750313104,103090.17706527722,-0.03000000000000003,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-19,000253,123634.79691647134,,119925.7530089772,131052.88473145964,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-20,000017,97991.90984626352,103871.42443703933,95052.1525508756,103871.42443703933,0.06000000000000001,1.9999999999999951,TARGET,False,True,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-20,000077,98119.60800279927,96910.43202450487,95176.0197627153,104006.78448296724,-0.012323489696981894,-0.4107829898993967,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-20,000034,60058.247011749896,,58256.499601397394,63661.74183245489,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-20,000345,87167.52228947586,84552.49662079159,84552.49662079159,92397.57362684442,-0.03000000000000001,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-20,000392,86450.77790494147,,83857.25456779322,91637.82457923796,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-20,000041,50723.09782650702,49201.40489171181,49201.40489171181,53766.48369609745,-0.02999999999999999,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-20,000241,63946.02489390797,,62027.64414709073,67782.78638754245,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-20,000360,88048.75941896945,,85407.29663640037,93331.68498410762,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-20,000076,77646.54369699622,,75317.14738608633,82305.336318816,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-20,000142,89740.59963769912,91542.43600788197,87048.38164856815,95125.03561596108,0.02007827424217384,0.66927580807246,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-21,000356,67321.94046039625,67955.30217909765,65302.28224658436,71361.25688802003,0.009407953994938585,0.3135984664979524,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-21,000263,144503.46404886717,140168.36012740116,140168.36012740116,153173.6718917992,-0.02999999999999998,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-21,000214,93104.18996648375,,90311.06426748924,98690.44136447279,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-21,000331,66057.4489123689,,64075.72544499783,70020.89584711104,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-21,000377,177564.50209794773,188218.3722238246,172237.5670350093,188218.3722238246,0.06000000000000012,2.0000000000000053,TARGET,False,True,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-21,000077,100899.23092392113,,97872.2539962035,106953.18477935641,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-21,000164,79079.3770406305,,76706.99572941157,83824.13966306833,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-21,000093,93939.91135768167,93463.53956706446,91121.71401695123,99576.30603914258,-0.005071026614059665,-0.16903422046865574,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-21,000209,78288.6446225138,78094.65898656308,75939.9852838384,82985.96329986464,-0.0024778259591294485,-0.08259419863764843,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-21,000193,68568.90164110939,66511.8345918761,66511.8345918761,72683.03573957596,-0.030000000000000072,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-24,000349,79782.48127138554,,77389.00683324397,84569.43014766867,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-24,000223,73004.43644325579,77384.70262985115,70814.30334995812,77384.70262985115,0.060000000000000116,2.0000000000000067,TARGET,False,True,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-24,000360,83214.0329532681,88206.8749304642,80717.61196467005,88206.8749304642,0.06000000000000005,1.9999999999999942,TARGET,False,True,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-24,000127,248463.4726427408,247773.909260525,241009.56846345856,263371.28100130527,-0.002775310893313092,-0.09251036311043638,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-24,000121,51855.12533808373,,50299.471577941214,54966.43285836875,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-24,000270,135639.3417922566,134939.58049676227,131570.1615384889,143777.702299792,-0.005158984747700099,-0.17196615825666992,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-24,000150,40375.2210796623,42797.73434444203,39163.964447272425,42797.73434444203,0.05999999999999996,1.999999999999994,TARGET,False,True,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-24,000168,87284.45888370415,,84665.92511719302,92521.52641672641,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-24,000392,84527.69629664045,85447.23273368302,81991.86540774124,89599.35807443889,0.010878522393601701,0.36261741312005613,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-24,000077,96596.88275103767,,93698.97626850654,102392.69571609994,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-25,000131,38751.5646584116,39230.76266141935,37589.01771865925,41076.65853791629,0.012365900763796305,0.4121966921265433,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-25,000317,48719.695217100074,47258.10436058707,47258.10436058707,51642.87693012608,-0.029999999999999978,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-25,000204,99351.5762686219,101510.51980063973,96371.02898056323,105312.67084473922,0.02173034000165821,0.7243446667219395,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-25,000043,97004.12588996357,94094.00211326467,94094.00211326467,102824.37344336139,-0.03,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-25,000303,110726.32226292208,110300.82599603396,107404.53259503441,117369.90159869741,-0.0038427743123064235,-0.12809247707688046,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-25,000178,86850.91812771349,,84245.39058388208,92061.9732153763,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-25,000345,93956.78211641037,91138.07865291805,91138.07865291805,99594.18904339499,-0.03000000000000008,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-25,000077,95088.52794789987,95273.891137691,92235.87210946287,100793.83962477387,0.0019493749013833525,0.064979163379445,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-25,000392,88057.08939548433,87839.81876226705,85415.3767136198,93340.5147592134,-0.002467383770107031,-0.08224612567023426,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-25,000248,55618.607266282066,53950.0490482936,53950.0490482936,58955.72370225899,-0.030000000000000072,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-26,000207,87651.3605442574,85021.81972792967,85021.81972792967,92910.44217691285,-0.030000000000000106,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-26,000155,76127.67393365018,76721.35361508763,73843.84371564067,80695.33436966919,0.007798473942010644,0.2599491314003548,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-26,000095,52047.513034966774,52162.691116786795,50486.08764391777,55170.36381706478,0.0022129411205995767,0.07376470401998567,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-26,000211,65045.03259752907,,63093.681619603194,68947.73455338081,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-26,000169,118823.3210887979,117090.22003478806,115258.62145613396,125952.72035412578,-0.014585529491425943,-0.48618431638086507,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-26,000193,71138.6051476296,,69004.4469932007,75406.92145648738,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-26,000150,45474.0604905958,,44109.83867587793,48202.50412003155,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-26,000323,67929.48024081594,,65891.59583359146,72005.24905526491,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-26,000392,91348.9847846839,,88608.51524114338,96829.92387176494,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-26,000077,98090.32209519346,95147.61243233766,95147.61243233766,103975.74142090508,-0.030000000000000027,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-27,000351,68591.94301449851,66534.18472406355,66534.18472406355,72707.45959536842,-0.029999999999999992,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-27,000131,39127.39922525274,39253.531758733014,37953.57724849515,41475.043178767904,0.0032236370415049042,0.10745456805016307,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-27,000267,81201.45408923888,84139.09804482308,78765.4104665617,86073.54133459322,0.036177233382493276,1.2059077794164403,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-27,000150,44532.45635791084,,43196.48266717351,47204.403739385496,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-27,000269,75440.9733730548,75062.63625882463,73177.74417186316,79967.43177543809,-0.005015008387541657,-0.16716694625138862,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-27,000214,98501.16564446082,,95546.130675127,104411.23558312848,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-27,000377,196838.86176782136,,190933.69591478672,208649.19347389066,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-27,000234,75345.50144888047,73085.13640541406,73085.13640541406,79866.2315358133,-0.030000000000000023,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-27,000043,100843.05447110358,,97817.76283697046,106893.63773936979,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-27,000142,104731.34511460879,,101589.40476117052,111015.22582148532,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-28,000206,80535.6336686521,78119.56465859253,78119.56465859253,85367.77168877123,-0.030000000000000058,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-28,000369,71015.61725236177,,68885.14873479091,75276.55428750349,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-28,000262,166413.06968560975,161420.67759504146,161420.67759504146,176397.85386674633,-0.029999999999999985,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-28,000349,74330.01934821365,74465.87284095731,72100.11876776724,78789.82050910647,0.0018277069471383197,0.06092356490461063,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-28,000249,96417.77006896572,,93525.23696689674,102202.83627310368,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-28,000307,67975.64820764773,65936.3787614183,65936.3787614183,72054.18710010659,-0.029999999999999992,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-28,000293,71590.29038516693,,69442.58167361192,75885.70780827694,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-28,000166,58157.89249633641,58908.084560422845,56413.15572144632,61647.3660461166,0.012899230558151521,0.42997435193838357,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-28,000220,69720.92509079035,70916.59589844357,67629.29733806664,73904.18059623777,0.01714938242853526,0.5716460809511753,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-11-28,000046,83912.82598780651,81395.44120817231,81395.44120817231,88947.5955470749,-0.030000000000000072,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-12-01,000150,43496.70018268212,46106.50219364305,42191.799177201654,46106.50219364305,0.06000000000000001,1.9999999999999944,TARGET,False,True,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-12-01,000115,75696.42157616609,,73425.5289288811,80238.20687073606,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-12-01,000248,55568.490331177825,57238.592893337845,53901.43562124249,58902.599751048496,0.030054848569873335,1.0018282856624443,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-12-01,000329,60505.48164444362,61188.19824183563,58690.317195110314,64135.810543110245,0.011283549503893606,0.3761183167964537,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-12-01,000043,95596.49496071768,,92728.60011189614,101332.28465836075,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-12-01,000116,89905.05604393028,,87207.90436261237,95299.3594065661,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-12-01,000381,40659.4973516079,39439.71243105966,39439.71243105966,43099.06719270437,-0.029999999999999936,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-12-01,000364,110512.11483091177,110383.8233640943,107196.75138598442,117142.84172076649,-0.0011608814745220912,-0.038696049150736385,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-12-01,000196,78887.039411745,,76520.42822939265,83620.26177644971,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-12-01,000375,63855.299363044236,,61939.64038215291,67686.61732482689,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-12-02,000147,52477.84625349594,50903.51086589106,50903.51086589106,55626.5170287057,-0.03000000000000001,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-12-02,000341,67774.22414531317,68633.46188974535,65740.99742095378,71840.67759403196,0.012677942909237934,0.42259809697459766,EOD,False,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-12-02,000330,101170.40577868783,,98135.29360532718,107240.6301254091,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-12-02,000077,102560.80007119471,,99483.97606905886,108714.4480754664,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-12-02,000350,65686.94783259185,,63716.33939761409,69628.16470254736,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-12-02,000220,73409.84768525587,,71207.5522546982,77814.43854637122,,,NO_ENTRY,False,False,False,True,DEFENSIVE,2,10,TOP10_BASED,120
2025-12-02,000269,75897.55338901842,73620.62678734786,73620.62678734786,80451.40659235952,-0.029999999999999985,-1.0,STOP,True,False,True,True,DEFENSIVE,2,10,TOP10_BASED,120
